newtrans,location,days_before,days_after,transmonth,prevvisits,newvisits,lyprevvisits,lynewvisits,hotel_published_year,latitude,longitude,rating,num_amenities,ta,prev_oyster,new_oyster,price
4-full,Caribbean,90,360,52015,0,0,0,0,2012,20.743191,-105.29804,30,12,9715,59,46,41.4285
4-full,Caribbean,90,360,52015,0,0,0,0,2011,20.59852,-105.235988,30,16,30811,233,120,47.3725
4-full,Caribbean,90,360,52015,0,0,0,0,2011,22.895993,-109.905842,25,22,26216,10,23,59
4-full,Caribbean,90,360,52015,1,8,0,6,2012,21.16858,-86.824147,30,16,63306,517,397,60.2857
4-full,Las Vegas,90,360,52015,1,6,0,3,2009,36.113839,-115.15819,30,21,41642,260,311,61.2406
4-full,Las Vegas,90,360,52015,5,17,7,8,2009,36.169051,-115.138799,20,20,117128,1189,1543,61.331
3-partial,Las Vegas,90,368,52015,6,84,9,25,2013,36.137089,-115.16344,30,21,799124,4723,6636,65.9183
4-full,Las Vegas,90,360,52015,0,4,0,1,2009,36.083262,-115.029998,20,18,21850,85,107,67
4-full,Caribbean,90,360,52015,2,6,0,2,2011,20.586653,-105.241422,30,15,23013,372,420,67.9387
4-full,Caribbean,90,360,52015,0,0,0,1,2012,21.239422,-86.737633,30,13,14824,138,48,69.1111
4-full,Las Vegas,90,360,52015,0,9,15,2,2009,36.041226,-115.183411,30,19,47691,410,637,71.6724
4-full,Las Vegas,90,360,52015,4,12,0,8,2009,36.169426,-115.142978,35,18,215558,3016,3055,72.0956
4-full,Las Vegas,90,360,52015,0,11,0,0,2009,36.113775,-115.15273,30,18,61748,153,412,72.9154
4-full,Caribbean,90,360,52015,0,2,0,0,2011,20.616929,-105.231785,30,10,12482,113,134,78.0666
4-full,Las Vegas,90,360,52015,1,25,0,15,2009,36.16985,-115.143425,25,20,140886,1776,1601,78.9285
4-full,Caribbean,90,360,52015,1,2,0,3,2012,20.68672,-105.29261,25,17,48763,60,128,80.5
4-full,Las Vegas,90,360,52015,4,39,3,19,2009,36.107786,-115.056413,25,16,59315,843,998,80.9705
3-full,Las Vegas,90,190,52015,18,65,52,37,2009,36.098976,-115.17598,30,28,1050603,9213,12318,81.2016
4-full,Miami,90,360,52015,1,13,3,4,2012,25.835989,-80.184508,30,11,77537,386,270,84.2058
3-partial,Las Vegas,90,323,52015,5,35,14,13,2009,36.09985,-115.16772,30,25,145567,2404,2578,85.4199
3-partial,Las Vegas,90,368,52015,20,88,29,72,2009,36.14764,-115.15567,35,26,633798,3952,5319,85.4315
4-full,Caribbean,90,360,52015,0,3,0,0,2011,20.89971,-105.412445,30,13,25299,50,44,86.8333
4-full,Caribbean,90,360,52015,0,0,0,0,2012,9.934845,-84.187792,40,19,19649,57,76,87.2857
4-full,Las Vegas,90,360,52015,3,28,0,4,2009,36.137112,-115.152871,35,26,323260,2040,4585,87.3111
4-full,Caribbean,90,360,52015,0,4,0,1,2012,18.288202,-78.340837,30,13,154425,1541,1629,87.438
4-full,Caribbean,90,360,52015,1,1,0,1,2012,21.25672,-86.74537,20,9,37972,140,129,88.1
4-full,Caribbean,90,360,52015,0,8,1,0,2012,18.272911,-78.36708,30,15,212123,3126,2298,88.5135
4-full,Caribbean,90,360,52015,1,2,1,1,2012,14.076776,-60.953781,30,18,21504,30,35,90
4-full,Las Vegas,90,360,52015,0,2,2,1,2009,36.238521,-115.118824,25,13,20281,356,407,90.1428
4-full,Caribbean,90,360,52015,0,6,0,1,2012,18.301996,-78.33797,30,13,51354,582,343,91.3846
4-full,Caribbean,90,360,52015,0,2,1,0,2012,21.254659,-86.745032,30,10,50628,233,191,92.3333
3-full,Caribbean,90,181,52015,6,34,4,8,2009,18.264611,-78.367581,40,15,210581,10549,28707,93.6279
4-full,Las Vegas,90,360,52015,0,2,0,0,2009,36.109592,-115.1524,30,19,24794,12,68,94.6052
4-full,Caribbean,90,360,52015,0,0,1,0,2011,20.650292,-105.241009,25,24,118679,165,148,96.05
4-full,Las Vegas,90,360,52015,1,3,0,1,2009,36.00002,-115.121715,30,20,19950,292,310,96.7142
3-partial,Las Vegas,90,323,52015,1,10,5,5,2009,36.011336,-115.175212,40,25,235818,2281,3269,97.3873
4-full,Caribbean,90,360,52015,2,0,2,2,2011,20.601596,-105.237952,30,20,154499,401,366,98.202
3-partial,San Francisco/Northern Cali,90,359,52015,11,79,17,31,2011,37.737576,-119.57204,10,7,284905,2079,3090,98.7832
4-full,Las Vegas,90,360,52015,0,8,1,2,2010,36.121085,-115.152945,35,17,77992,2366,3307,99.5856
4-full,Caribbean,90,360,52015,0,0,0,0,2013,20.647333,-105.2415,30,18,108096,165,469,100.5652
3-partial,Las Vegas,90,323,52015,7,84,64,66,2009,36.115677,-115.17255,35,29,993027,8072,9748,102.0803
3-partial,Las Vegas,90,323,52015,8,21,4,10,2009,36.113103,-115.160232,30,25,249467,1374,988,102.1232
3-partial,Las Vegas,90,323,52015,27,159,102,69,2009,36.095493,-115.17611,35,25,1207990,10055,12816,105.3138
4-full,Caribbean,90,360,52015,0,0,0,0,2011,18.456537,-66.085282,30,19,67052,88,71,105.8
4-full,Caribbean,90,360,52015,0,0,1,1,2011,18.465466,-66.113825,30,11,40522,36,49,106.6153
4-full,Caribbean,90,360,52015,3,11,3,20,2009,19.770657,-70.645317,25,30,111756,473,377,106.8571
4-full,Las Vegas,90,360,52015,0,0,0,0,2009,35.996853,-115.126016,30,19,27504,63,69,107.6666
4-full,Caribbean,90,360,52015,0,0,0,1,2012,21.155418,-86.799142,30,29,83618,242,296,108.5454
4-full,Caribbean,90,360,52015,0,1,0,0,2011,18.033001,-66.796997,30,15,23458,173,399,108.68
3-partial,Las Vegas,90,368,52015,18,99,136,75,2009,36.104279,-115.17374,35,26,974953,10964,11513,109.6914
4-full,Caribbean,90,360,52015,3,5,3,5,2009,18.259108,-78.36527,20,24,14526,409,297,110.6666
4-full,Caribbean,90,360,52015,0,1,0,0,2011,18.45484,-66.072708,30,7,34349,50,101,111
3-partial,Caribbean,90,136,12016,2,9,1,1,2011,21.135265,-86.758911,35,25,238966,1425,1666,111.0489
4-full,Las Vegas,90,360,52015,2,4,3,6,2009,36.139968,-115.152249,30,20,239642,617,440,112.25
4-full,Caribbean,90,360,52015,0,0,0,0,2011,20.738958,-105.32071,35,30,130599,507,412,113.7794
4-full,Caribbean,90,360,52015,2,1,1,8,2011,23.03389,-109.71202,35,26,104836,1175,832,114.0151
4-full,Las Vegas,90,360,52015,1,8,3,8,2009,36.117059,-115.192046,30,24,86161,583,654,114.4
4-full,Miami,90,360,52015,4,8,0,7,2009,25.802473,-80.125842,20,16,44708,156,235,114.4615
4-full,Caribbean,90,360,52015,0,0,0,0,2011,18.334688,-65.636916,30,20,88696,218,133,115.7142
4-full,Las Vegas,90,360,52015,0,4,0,1,2009,36.102855,-115.156558,30,21,93983,658,997,116.6938
3-partial,Las Vegas,90,368,52015,6,26,4,13,2009,36.098076,-115.167516,30,19,157241,950,683,117.1868
3-partial,Las Vegas,90,323,52015,5,24,19,25,2009,36.140071,-115.161189,30,23,358320,2917,1947,117.3951
4-full,Caribbean,90,360,52015,2,5,2,6,2012,21.13732,-86.751328,30,15,11785,183,185,117.7826
4-full,Hawaii,90,360,52015,0,3,1,2,2009,21.284034,-157.830778,25,18,177866,251,207,118.6428
3-partial,Las Vegas,90,323,52015,24,147,81,119,2009,36.102386,-115.1746,35,24,895254,9225,14137,118.8989
4-full,Caribbean,90,360,52015,0,2,0,0,2011,18.443869,-66.026346,30,12,25990,501,820,119.6349
4-full,Caribbean,90,360,52015,2,12,5,15,2009,19.771537,-70.641373,25,31,256294,1141,864,121.875
4-full,Caribbean,90,360,52015,1,4,0,8,2012,13.966324,-61.025288,25,25,51788,351,517,122.3
4-full,Las Vegas,90,360,52015,4,23,3,7,2009,36.106344,-115.170899,25,20,200632,1970,1936,123.7903
3-partial,Las Vegas,90,323,52015,50,130,42,133,2009,36.11422,-115.194996,40,31,361729,21286,21759,124.3269
4-full,Las Vegas,90,360,52015,0,1,2,3,2009,36.102643,-114.928937,35,23,22047,504,276,125.3846
4-full,Caribbean,90,360,52015,0,0,0,0,2011,18.031118,-63.066719,35,11,7842,26,22,125.4
4-full,Miami,90,360,52015,3,4,2,7,2009,25.954418,-80.120079,25,27,96026,550,385,125.4761
4-full,Miami,90,360,52015,0,0,0,1,2009,25.912106,-80.311257,35,22,18461,153,150,126.8125
4-full,Caribbean,90,360,52015,0,0,0,0,2009,18.463776,-77.331734,20,20,13626,300,210,126.8333
4-full,Miami,90,360,52015,1,1,2,3,2009,25.77574,-80.131908,25,12,35506,267,196,127.3548
4-full,Las Vegas,90,360,52015,0,2,0,0,2009,36.131046,-115.1555,25,21,19713,45,46,127.8333
3-full,Caribbean,90,136,12016,15,28,29,30,2009,19.833511,-70.769919,35,29,707475,3853,3874,128.6159
4-full,Las Vegas,90,360,52015,2,10,1,7,2009,36.127347,-115.154036,40,17,70592,531,733,129.5
4-full,Las Vegas,90,360,52015,0,14,3,7,2009,36.113934,-114.923134,40,28,117882,2470,2546,129.6062
3-partial,Caribbean,90,136,12016,8,35,7,20,2009,18.7092,-68.442614,30,32,590133,2351,2950,129.8154
4-full,Hawaii,90,360,52015,0,0,1,0,2009,21.286479,-157.839336,30,15,124539,293,424,130
4-full,Caribbean,90,360,52015,0,0,0,2,2012,14.0685,-60.952499,30,19,56995,107,98,130.3333
4-full,Caribbean,90,360,52015,0,0,0,1,2011,22.889958,-109.909853,35,23,116627,488,540,130.3894
4-full,Miami,90,360,52015,2,6,8,8,2009,25.78545,-80.130679,30,12,29826,270,176,130.659
4-full,Caribbean,90,360,52015,1,2,4,1,2012,14.075444,-60.95336,30,16,21427,91,109,131.5625
4-full,Hawaii,90,360,52015,0,8,2,15,2009,21.279046,-157.823466,25,16,129365,486,425,131.65
3-partial,Las Vegas,90,368,52015,1,25,7,15,2013,36.100064,-115.170899,35,26,541676,2327,1928,131.8961
4-full,Las Vegas,90,360,52015,2,12,23,10,2009,36.114655,-115.16555,40,23,137659,750,884,131.9951
4-full,Caribbean,90,360,52015,0,2,0,1,2012,20.544049,-86.931595,30,22,55824,455,391,132.3483
4-full,Hawaii,90,360,52015,2,3,1,4,2009,21.279465,-157.826277,25,15,140267,778,371,132.8461
4-full,Caribbean,90,360,52015,0,3,1,1,2011,18.040534,-63.105082,30,17,50312,395,542,133.0363
4-full,Caribbean,90,360,52015,2,42,5,11,2009,19.772285,-70.639896,35,29,631709,3943,3516,133.7303
2-full,Caribbean,90,115,12016,1,4,2,0,2011,22.876477,-109.904489,30,26,279604,1436,1845,134.1923
4-full,Miami,90,360,52015,2,5,2,7,2009,25.784692,-80.262682,25,19,54978,149,132,134.6153
3-full,Las Vegas,90,190,52015,33,97,139,139,2009,36.109264,-115.15371,40,23,691432,9239,7957,136.5178
4-full,Hawaii,90,360,52015,0,3,1,2,2009,21.285025,-157.83659,30,16,102236,564,480,137.1071
3-partial,Las Vegas,90,323,52015,11,79,56,61,2009,36.111519,-115.17198,40,30,810117,10277,10803,137.454
4-full,Caribbean,90,360,52015,0,0,0,3,2011,20.636818,-105.233042,30,25,75648,533,354,137.5925
4-full,Miami,90,360,52015,0,0,1,0,2009,25.752909,-80.258479,25,17,14922,85,102,137.875
3-partial,Los Angeles,90,361,52015,1,6,1,3,2009,33.95892,-118.418643,30,19,88630,211,187,138.5
4-full,Las Vegas,90,360,52015,1,0,0,3,2009,36.064923,-115.161566,30,20,21970,86,90,140.25
3-partial,Las Vegas,90,368,52015,1,23,13,13,2009,36.037968,-115.173475,30,25,154862,2890,2608,140.5823
4-full,Las Vegas,90,360,52015,0,2,0,1,2009,36.122411,-115.32472,35,18,44005,284,168,140.75
4-full,Caribbean,90,360,52015,3,13,0,14,2011,18.028624,-63.095631,30,22,137489,1885,1749,140.8539
4-full,Las Vegas,90,360,52015,0,0,0,0,2009,36.130258,-115.155526,30,16,18283,23,28,141
4-full,Miami,90,360,52015,0,4,3,3,2009,25.78241,-80.131142,25,15,45104,212,180,142.6
4-full,Caribbean,90,360,52015,0,10,0,0,2011,21.114317,-86.758994,30,20,206159,212,488,142.9583
3-partial,Caribbean,90,314,52015,5,91,0,2,2009,19.778257,-70.658684,35,34,493447,1415,2635,143.1565
4-full,Hawaii,90,360,52015,7,16,4,16,2009,21.272021,-157.821177,20,18,173721,654,744,143.2142
4-full,Miami,90,360,52015,6,6,0,8,2009,25.788308,-80.1308,25,16,38551,224,255,143.25
3-partial,Hawaii,90,359,52015,2,21,4,10,2009,22.053127,-159.328955,25,15,137226,791,715,144.1379
4-full,Miami,90,360,52015,0,0,1,0,2009,25.770441,-80.133152,25,13,20319,34,50,144.2666
4-full,Caribbean,90,360,52015,1,2,0,3,2011,18.032183,-63.092304,30,21,48622,910,625,144.4329
3-partial,Hawaii,90,361,52015,0,3,1,3,2009,21.279344,-157.82526,25,14,81503,583,341,145.0782
4-full,Miami,90,360,52015,0,18,5,8,2009,25.850874,-80.119686,30,21,287425,1309,1450,145.6666
3-partial,New York City,90,374,52015,5,22,5,16,2009,40.713526,-73.993665,25,6,77127,372,486,145.88
4-full,Miami,90,360,52015,2,4,0,4,2009,25.786154,-80.131,25,11,28261,106,83,145.9285
2-full,Las Vegas,90,371,52015,43,243,102,198,2009,36.101173,-115.17169,40,29,1305673,12774,17532,146.1284
4-full,Caribbean,90,360,52015,0,1,0,0,2011,18.455761,-66.082286,30,15,78102,386,236,146.5
3-partial,New York City,90,374,52015,8,70,4,20,2009,40.73828,-74.009424,30,8,216865,2391,3785,146.5907
4-full,Caribbean,90,360,52015,0,0,0,0,2011,20.641932,-105.237948,30,29,166302,635,1053,147.25
4-full,Miami,90,360,52015,3,2,3,3,2009,25.777737,-80.131582,20,14,36431,308,271,147.3684
3-partial,Hawaii,90,361,52015,1,7,0,6,2009,20.873743,-156.67514,30,14,83056,371,410,147.8148
4-full,Hawaii,90,360,52015,2,9,0,7,2011,19.63189,-155.990292,30,21,181208,1315,1431,147.8271
4-full,Miami,90,360,52015,0,3,0,6,2009,25.793126,-80.130664,35,17,52054,270,286,148.2058
4-full,Caribbean,90,360,52015,2,0,0,2,2011,18.440583,-66.021872,35,24,86779,526,360,149.8513
3-partial,Caribbean,90,337,52015,1,13,2,7,2009,18.305157,-78.337715,30,22,215309,1736,1497,150.7346
3-partial,Miami,90,368,52015,2,11,3,15,2009,25.813313,-80.122443,30,19,121869,426,447,151.125
4-full,Caribbean,90,360,52015,0,0,0,0,2011,18.501272,-67.139951,30,19,51105,452,517,151.3055
4-full,Hawaii,90,360,52015,0,7,2,1,2011,19.565515,-155.965974,30,14,30923,412,281,151.8936
3-partial,New York City,90,374,52015,9,20,3,34,2009,40.793736,-73.972153,20,15,162866,401,467,152.7288
3-partial,Caribbean,90,314,52015,11,77,1,35,2009,19.753313,-70.415855,30,31,219314,1646,1380,153.3143
4-full,Hawaii,90,360,52015,1,5,2,5,2009,21.277894,-157.825026,30,24,158954,1191,896,153.6571
3-partial,New York City,90,374,52015,17,61,32,46,2009,40.750034,-73.991226,25,17,741230,2127,2891,154.3321
4-full,Washington D.C.,90,360,52015,0,2,0,0,2009,38.903172,-77.035869,35,17,74125,240,204,154.4444
4-full,Las Vegas,90,360,52015,0,1,2,1,2009,36.116712,-115.169205,30,23,102441,831,537,154.8153
4-full,Las Vegas,90,360,52015,0,3,0,0,2009,36.12398,-115.153753,35,18,36811,588,513,155.2549
3-full,Las Vegas,90,190,52015,39,95,35,54,2009,36.121193,-115.17409,40,27,1190765,13382,17650,155.4368
3-full,Las Vegas,90,323,52015,15,97,31,55,2009,36.12957,-115.17262,45,23,583559,6755,7438,155.4915
4-full,Miami,90,360,52015,2,1,2,8,2009,25.786004,-80.130602,25,6,92141,179,241,155.6333
4-full,Caribbean,90,360,52015,0,0,0,1,2011,20.588413,-105.24027,45,24,52325,515,543,155.9302
3-partial,Las Vegas,90,368,52015,4,14,5,17,2009,36.020703,-115.08963,40,27,106959,2909,2528,157.2314
4-full,Caribbean,90,360,52015,56,289,71,128,2009,18.447277,-69.611458,15,31,102121,4428,3981,157.2465
3-full,Las Vegas,90,323,52015,6,56,15,36,2009,36.107342,-115.16645,45,27,924417,8046,8268,157.3191
4-full,Las Vegas,90,360,52015,0,1,0,0,2009,36.115768,-115.155761,25,20,18687,73,115,157.8571
4-full,Hawaii,90,360,52015,2,7,2,5,2009,21.276928,-157.823913,30,14,109417,371,355,157.8888
3-full,Caribbean,90,136,12016,36,24,16,11,2009,19.822687,-70.731454,35,29,662714,4860,5188,158.0368
4-full,Caribbean,90,360,52015,0,2,1,1,2011,20.633922,-105.232577,35,30,138406,718,641,158.2413
4-full,Caribbean,90,360,52015,0,3,0,1,2011,20.658164,-105.249103,40,33,141741,1143,1278,158.68
4-full,New York City,90,360,52015,0,5,0,8,2013,40.753418,-73.933884,30,16,43747,292,309,158.8108
4-full,San Francisco/Northern Cali,90,360,52015,0,0,0,0,2011,37.564007,-122.282112,30,14,18064,32,24,159
4-full,New York City,90,360,52015,0,1,0,0,2011,40.797742,-74.350002,40,19,19631,93,86,159.8
4-full,San Francisco/Northern Cali,90,360,52015,0,1,0,3,2010,37.7951,-122.400808,35,17,60462,526,403,159.8571
4-full,Caribbean,90,360,52015,1,8,0,5,2011,13.067147,-59.571358,30,19,46964,691,742,161.3142
4-full,Hawaii,90,360,52015,2,5,1,6,2009,21.290442,-157.839618,30,18,152966,1171,1468,161.3333
4-full,Las Vegas,90,360,52015,0,5,2,1,2009,36.008908,-115.175479,30,23,189094,1916,2265,161.6346
3-partial,Hawaii,90,361,52015,2,8,0,10,2009,21.280384,-157.825313,25,16,68038,376,310,161.6603
4-full,Caribbean,90,360,52015,0,0,1,0,2011,20.597498,-105.238223,35,18,27344,389,379,161.7878
3-partial,Las Vegas,90,368,52015,1,4,0,4,2009,36.085453,-115.183478,35,21,168385,357,248,161.9833
4-full,San Francisco/Northern Cali,90,360,52015,0,2,0,1,2011,37.419054,-122.134774,35,20,32892,48,63,162.3333
4-full,Miami,90,360,52015,0,0,0,1,2009,25.778996,-80.288107,25,18,158526,66,85,162.3448
4-full,Hawaii,90,360,52015,0,5,0,3,2009,21.280668,-157.827,25,14,128073,849,945,162.5
